order_id,customer_id,region_x,category,product,sales_rep_id,order_date,quantity,unit_price,total_amount,sales_amount,customer_name,age,gender,region_y,join_date,rep_name,region,hire_date
ORD00150,CUST0222,South,Electronics,Headphones,EMP051,2023-03-21,9,848.67,7638.03,7638.03,Customer_CUST0222,47,Male,East,2020-08-22,Employee_EMP051,West,2020-07-01
ORD00151,CUST0295,North,Furniture,Bed,EMP093,2022-09-22,7,957.23,6700.610000000001,6700.610000000001,Customer_CUST0295,38,Male,North,2022-01-28,Employee_EMP093,North,2024-07-08
ORD00152,CUST0782,North,Electronics,Camera,EMP023,2023-01-19,4,577.7,2310.8,2310.8,Customer_CUST0782,25,Male,North,2020-06-26,Employee_EMP023,East,2018-09-14
ORD00153,CUST0174,East,Furniture,Bed,EMP082,2023-01-02,5,100.79,503.95,503.95,Customer_CUST0174,32,Female,South,2023-03-02,Employee_EMP082,East,2023-11-16
ORD00154,CUST0537,West,Furniture,Sofa,EMP056,2023-01-31,9,558.17,5023.53,5023.53,Customer_CUST0537,55,Female,East,2022-02-09,Employee_EMP056,South,2020-12-16
ORD00155,CUST0648,West,Clothing,Pants,EMP009,2023-04-14,4,946.73,3786.92,3786.92,Customer_CUST0648,50,Female,South,2022-04-02,Employee_EMP009,North,2018-09-19
ORD00156,CUST0956,West,Furniture,Bed,EMP019,2022-05-24,9,122.33,1100.97,1100.97,Customer_CUST0956,24,Female,West,2023-12-10,Employee_EMP019,West,2021-02-20
ORD00157,CUST0128,West,Electronics,Mobile,EMP085,2023-11-24,7,995.97,6971.79,6971.79,Customer_CUST0128,52,Female,West,2023-12-08,Employee_EMP085,West,2019-07-31
ORD00158,CUST0379,West,Sports,Gloves,EMP087,2023-09-26,5,739.67,3698.35,3698.35,Customer_CUST0379,47,Male,North,2022-08-13,Employee_EMP087,North,2024-04-09
ORD00159,CUST0325,South,Food,Snacks,EMP084,2022-08-23,2,968.97,1937.94,1937.94,Customer_CUST0325,57,Female,South,2020-08-20,Employee_EMP084,West,2020-02-22
ORD00160,CUST0851,North,Electronics,Laptop,EMP045,2022-01-09,1,110.11,110.11,110.11,Customer_CUST0851,59,Female,East,2023-04-08,Employee_EMP045,East,2021-09-05
ORD00161,CUST0312,West,Clothing,Dress,EMP018,2023-06-03,8,82.04,656.32,656.32,Customer_CUST0312,54,Female,West,2022-05-21,Employee_EMP018,North,2019-01-11
ORD00162,CUST0180,South,Food,Milk,EMP064,2023-09-26,2,90.54,181.08,181.08,Customer_CUST0180,35,Female,North,2023-01-04,Employee_EMP064,East,2020-06-30
ORD00163,CUST0200,East,Clothing,Dress,EMP088,2022-06-14,6,986.77,5920.62,5920.62,Customer_CUST0200,34,Male,West,2022-04-07,Employee_EMP088,West,2022-03-08
ORD00164,CUST0755,North,Clothing,Dress,EMP017,2023-05-11,1,881.56,881.56,881.56,Customer_CUST0755,36,Male,East,2022-07-15,Employee_EMP017,West,2018-08-16
ORD00165,CUST0695,East,Sports,Tennis Racket,EMP024,2023-10-19,7,986.14,6902.98,6902.98,Customer_CUST0695,59,Male,South,2021-04-03,Employee_EMP024,West,2020-04-12
ORD00166,CUST0351,East,Clothing,Shirt,EMP010,2022-05-12,4,382.5,1530.0,1530.0,Customer_CUST0351,45,Male,West,2022-10-14,Employee_EMP010,East,2018-01-19
ORD00167,CUST0671,East,Furniture,Cupboard,EMP076,2023-02-19,3,779.38,2338.14,2338.14,Customer_CUST0671,22,Female,North,2020-04-19,Employee_EMP076,East,2020-05-28
ORD00168,CUST0528,East,Furniture,Bed,EMP098,2022-07-01,7,429.98,3009.86,3009.86,Customer_CUST0528,35,Female,West,2021-09-20,Employee_EMP098,West,2021-02-27
ORD00169,CUST0029,West,Food,Milk,EMP100,2023-06-15,7,440.11,3080.77,3080.77,Customer_CUST0029,52,Male,North,2021-05-05,Employee_EMP100,South,2021-01-29
ORD00170,CUST0563,North,Food,Snacks,EMP041,2022-06-22,2,473.97,947.94,947.94,Customer_CUST0563,63,Male,North,2021-10-05,Employee_EMP041,South,2023-01-14
ORD00171,CUST0683,South,Furniture,Sofa,EMP086,2022-02-27,4,127.63,510.52,510.52,Customer_CUST0683,52,Male,South,2021-06-25,Employee_EMP086,South,2018-11-23
ORD00172,CUST0325,North,Clothing,Pants,EMP098,2022-12-27,7,748.58,5240.06,5240.06,Customer_CUST0325,57,Female,South,2020-08-20,Employee_EMP098,West,2021-02-27
ORD00173,CUST0829,West,Clothing,Shirt,EMP013,2022-12-14,9,381.12,3430.08,3430.08,Customer_CUST0829,23,Male,West,2021-09-06,Employee_EMP013,West,2022-01-28
ORD00174,CUST0507,South,Electronics,Headphones,EMP074,2023-01-04,9,869.91,7829.19,7829.19,Customer_CUST0507,37,Male,North,2022-06-30,Employee_EMP074,East,2022-07-27
ORD00175,CUST0229,West,Furniture,Chair,EMP094,2022-04-27,6,804.09,4824.54,4824.54,Customer_CUST0229,62,Male,East,2022-12-02,Employee_EMP094,West,2019-05-10
ORD00176,CUST0937,West,Sports,Shoes,EMP044,2023-11-16,5,52.97,264.85,264.85,Customer_CUST0937,19,Male,South,2022-08-21,Employee_EMP044,West,2018-05-05
ORD00177,CUST0386,South,Clothing,Dress,EMP027,2022-08-01,5,260.46,1302.3,1302.3,Customer_CUST0386,45,Male,West,2023-07-06,Employee_EMP027,North,2020-06-29
ORD00178,CUST1000,North,Electronics,Camera,EMP093,2023-10-21,4,84.68,338.72,338.72,Customer_CUST1000,39,Female,North,2023-05-02,Employee_EMP093,North,2024-07-08
ORD00179,CUST0073,South,Food,Juice,EMP057,2022-02-16,9,224.64,2021.76,2021.76,Customer_CUST0073,45,Female,South,2020-07-25,Employee_EMP057,South,2022-10-19
ORD00180,CUST0377,South,Clothing,Pants,EMP031,2022-05-23,1,631.28,631.28,631.28,Customer_CUST0377,56,Male,West,2022-05-24,Employee_EMP031,East,2023-09-16
ORD00181,CUST0115,South,Furniture,Sofa,EMP062,2022-09-16,7,54.99,384.93,384.93,Customer_CUST0115,59,Female,South,2022-09-13,Employee_EMP062,West,2020-11-03
ORD00182,CUST0841,North,Food,Bread,EMP094,2022-01-12,8,400.58,3204.64,3204.64,Customer_CUST0841,23,Female,West,2021-03-20,Employee_EMP094,West,2019-05-10
ORD00183,CUST0628,East,Furniture,Bed,EMP045,2023-02-12,5,284.61,1423.05,1423.05,Customer_CUST0628,40,Male,East,2022-03-07,Employee_EMP045,East,2021-09-05
ORD00184,CUST0544,South,Electronics,Mobile,EMP040,2022-12-14,4,469.06,1876.24,1876.24,Customer_CUST0544,61,Female,West,2021-05-19,Employee_EMP040,East,2020-08-17
ORD00185,CUST0710,South,Food,Snacks,EMP090,2023-11-29,2,273.28,546.56,546.56,Customer_CUST0710,54,Male,South,2022-01-10,Employee_EMP090,East,2022-01-05
ORD00186,CUST0774,East,Electronics,Headphones,EMP077,2022-02-10,4,986.35,3945.4,3945.4,Customer_CUST0774,63,Female,West,2020-08-07,Employee_EMP077,North,2024-04-21
ORD00187,CUST0048,South,Furniture,Table,EMP019,2023-05-17,1,286.97,286.97,286.97,Customer_CUST0048,36,Male,East,2024-01-15,Employee_EMP019,West,2021-02-20
ORD00188,CUST0104,South,Sports,Shoes,EMP092,2023-12-25,3,824.31,2472.93,2472.93,Customer_CUST0104,52,Male,South,2020-05-27,Employee_EMP092,South,2019-10-14
ORD00189,CUST0414,West,Electronics,Camera,EMP007,2023-08-17,3,728.46,2185.38,2185.38,Customer_CUST0414,60,Female,East,2023-02-02,Employee_EMP007,West,2018-05-20
ORD00190,CUST0466,East,Furniture,Table,EMP030,2023-03-26,8,877.89,7023.12,7023.12,Customer_CUST0466,59,Female,West,2023-07-23,Employee_EMP030,North,2022-09-20
ORD00191,CUST0593,East,Food,Bread,EMP024,2022-09-08,5,36.1,180.5,180.5,Customer_CUST0593,42,Male,North,2021-12-13,Employee_EMP024,West,2020-04-12
ORD00192,CUST0198,South,Food,Milk,EMP070,2023-01-09,1,485.57,485.57,485.57,Customer_CUST0198,38,Male,West,2023-02-14,Employee_EMP070,East,2020-12-12
ORD00193,CUST0644,West,Furniture,Bed,EMP008,2022-08-27,1,382.97,382.97,382.97,Customer_CUST0644,58,Male,East,2023-03-11,Employee_EMP008,North,2023-11-16
ORD00194,CUST0439,North,Furniture,Bed,EMP099,2022-10-09,9,970.22,8731.98,8731.98,Customer_CUST0439,61,Female,North,2021-11-29,Employee_EMP099,North,2023-11-13
ORD00195,CUST0958,West,Electronics,Laptop,EMP100,2023-11-20,1,474.01,474.01,474.01,Customer_CUST0958,31,Female,North,2021-10-07,Employee_EMP100,South,2021-01-29
ORD00196,CUST0396,East,Food,Bread,EMP007,2022-04-09,1,23.54,23.54,23.54,Customer_CUST0396,64,Male,East,2023-07-19,Employee_EMP007,West,2018-05-20
ORD00197,CUST0396,North,Furniture,Bed,EMP011,2023-06-02,1,539.0,539.0,539.0,Customer_CUST0396,64,Male,East,2023-07-19,Employee_EMP011,West,2023-08-22
ORD00198,CUST0439,West,Food,Rice,EMP082,2023-10-07,6,914.03,5484.18,5484.18,Customer_CUST0439,61,Female,North,2021-11-29,Employee_EMP082,East,2023-11-16
ORD00199,CUST0276,North,Furniture,Sofa,EMP014,2022-01-23,5,728.86,3644.3,3644.3,Customer_CUST0276,49,Female,North,2022-01-13,Employee_EMP014,East,2024-04-25
ORD00200,CUST0314,South,Food,Milk,EMP094,2023-12-15,3,254.87,764.61,764.61,Customer_CUST0314,26,Female,West,2022-01-19,Employee_EMP094,West,2019-05-10
ORD00201,CUST0670,West,Clothing,Shirt,EMP025,2022-03-19,9,137.87,1240.83,1240.83,Customer_CUST0670,33,Male,South,2022-06-05,Employee_EMP025,East,2022-12-12
ORD00202,CUST0931,South,Clothing,Dress,EMP021,2022-02-20,4,236.36,945.44,945.44,Customer_CUST0931,30,Male,West,2024-02-05,Employee_EMP021,South,2024-03-21
ORD00203,CUST0921,East,Food,Snacks,EMP068,2023-05-03,2,364.58,729.16,729.16,Customer_CUST0921,39,Male,West,2023-03-13,Employee_EMP068,West,2024-04-08
ORD00204,CUST0586,North,Furniture,Cupboard,EMP021,2022-03-13,7,674.86,4724.02,4724.02,Customer_CUST0586,49,Female,South,2024-01-02,Employee_EMP021,South,2024-03-21
ORD00205,CUST0274,East,Food,Rice,EMP009,2023-11-05,6,774.6,4647.6,4647.6,Customer_CUST0274,50,Female,West,2023-10-26,Employee_EMP009,North,2018-09-19
ORD00206,CUST0218,East,Clothing,Shoes,EMP003,2022-11-02,1,556.39,556.39,556.39,Customer_CUST0218,22,Female,South,2023-02-04,Employee_EMP003,West,2023-06-03
ORD00207,CUST0387,South,Sports,Gloves,EMP071,2023-01-24,9,594.06,5346.539999999999,5346.539999999999,Customer_CUST0387,30,Female,West,2021-03-07,Employee_EMP071,East,2022-12-06
ORD00208,CUST0532,West,Furniture,Cupboard,EMP068,2022-10-30,7,757.59,5303.13,5303.13,Customer_CUST0532,26,Male,East,2023-08-07,Employee_EMP068,West,2024-04-08
ORD00209,CUST0884,East,Furniture,Sofa,EMP079,2023-08-01,3,904.12,2712.36,2712.36,Customer_CUST0884,55,Male,East,2022-06-05,Employee_EMP079,South,2022-05-24
ORD00210,CUST0369,South,Sports,Football,EMP087,2023-12-05,2,357.08,714.16,714.16,Customer_CUST0369,18,Female,North,2020-10-08,Employee_EMP087,North,2024-04-09
ORD00211,CUST0277,West,Food,Juice,EMP022,2022-04-08,2,398.32,796.64,796.64,Customer_CUST0277,58,Female,South,2022-03-23,Employee_EMP022,East,2020-01-06
ORD00212,CUST0831,East,Food,Bread,EMP024,2023-03-11,2,354.77,709.54,709.54,Customer_CUST0831,51,Male,North,2020-12-08,Employee_EMP024,West,2020-04-12
ORD00213,CUST0256,West,Sports,Bat,EMP096,2022-06-15,1,785.82,785.82,785.82,Customer_CUST0256,61,Male,West,2023-10-20,Employee_EMP096,South,2024-08-13
ORD00214,CUST0750,South,Food,Juice,EMP061,2023-06-26,7,528.37,3698.59,3698.59,Customer_CUST0750,47,Male,South,2023-05-27,Employee_EMP061,East,2021-01-13
ORD00215,CUST0921,South,Clothing,Shoes,EMP026,2022-03-22,5,798.51,3992.55,3992.55,Customer_CUST0921,39,Male,West,2023-03-13,Employee_EMP026,West,2019-12-02
ORD00216,CUST0356,West,Sports,Gloves,EMP066,2022-05-18,8,843.67,6749.36,6749.36,Customer_CUST0356,24,Female,East,2022-06-02,Employee_EMP066,South,2023-09-28
ORD00217,CUST0422,West,Electronics,Tablet,EMP021,2023-05-23,4,464.54,1858.16,1858.16,Customer_CUST0422,56,Female,South,2021-08-30,Employee_EMP021,South,2024-03-21
ORD00218,CUST0675,West,Furniture,Cupboard,EMP017,2023-06-30,6,497.69,2986.14,2986.14,Customer_CUST0675,58,Female,West,2023-04-23,Employee_EMP017,West,2018-08-16
ORD00219,CUST0460,West,Clothing,Pants,EMP033,2022-07-24,3,541.89,1625.67,1625.67,Customer_CUST0460,53,Female,East,2021-06-11,Employee_EMP033,East,2023-11-24
ORD00220,CUST0501,West,Food,Juice,EMP054,2023-10-25,7,588.92,4122.44,4122.44,Customer_CUST0501,25,Male,East,2020-09-08,Employee_EMP054,East,2020-02-12
ORD00221,CUST0975,West,Food,Juice,EMP016,2023-01-09,8,188.27,1506.16,1506.16,Customer_CUST0975,57,Male,West,2021-10-26,Employee_EMP016,West,2020-10-28
ORD00222,CUST0347,South,Furniture,Table,EMP065,2023-11-27,9,897.82,8080.38,8080.38,Customer_CUST0347,27,Male,East,2022-09-12,Employee_EMP065,North,2020-03-04
ORD00223,CUST0041,South,Electronics,Mobile,EMP087,2022-07-14,2,605.92,1211.84,1211.84,Customer_CUST0041,30,Male,West,2021-02-03,Employee_EMP087,North,2024-04-09
ORD00224,CUST0590,East,Furniture,Chair,EMP045,2022-02-20,3,823.57,2470.71,2470.71,Customer_CUST0590,46,Female,East,2020-03-12,Employee_EMP045,East,2021-09-05
ORD00225,CUST0428,North,Electronics,Mobile,EMP005,2023-04-11,6,97.82,586.92,586.92,Customer_CUST0428,50,Male,West,2021-03-30,Employee_EMP005,West,2019-06-16
ORD00226,CUST0513,East,Electronics,Camera,EMP081,2023-05-28,5,466.17,2330.85,2330.85,Customer_CUST0513,54,Female,West,2023-08-21,Employee_EMP081,North,2018-11-25
ORD00227,CUST0596,North,Furniture,Bed,EMP040,2022-12-12,2,137.46,274.92,274.92,Customer_CUST0596,61,Female,West,2023-12-09,Employee_EMP040,East,2020-08-17
ORD00228,CUST0389,North,Furniture,Table,EMP016,2023-12-31,9,101.37,912.33,912.33,Customer_CUST0389,52,Male,South,2021-03-11,Employee_EMP016,West,2020-10-28
ORD00229,CUST0816,West,Furniture,Sofa,EMP019,2022-02-16,9,690.91,6218.19,6218.19,Customer_CUST0816,44,Female,West,2023-03-24,Employee_EMP019,West,2021-02-20
ORD00230,CUST0238,South,Electronics,Headphones,EMP006,2022-02-25,1,284.11,284.11,284.11,Customer_CUST0238,23,Female,North,2021-01-21,Employee_EMP006,West,2023-04-29
ORD00231,CUST0038,West,Electronics,Headphones,EMP047,2022-09-14,8,750.78,6006.24,6006.24,Customer_CUST0038,44,Male,East,2022-01-02,Employee_EMP047,East,2019-12-16
ORD00232,CUST0645,East,Furniture,Cupboard,EMP090,2022-09-10,4,217.26,869.04,869.04,Customer_CUST0645,54,Female,West,2024-01-01,Employee_EMP090,East,2022-01-05
ORD00233,CUST0321,East,Clothing,Jacket,EMP009,2023-10-01,8,489.68,3917.44,3917.44,Customer_CUST0321,56,Female,East,2022-08-19,Employee_EMP009,North,2018-09-19
ORD00234,CUST0837,East,Electronics,Headphones,EMP013,2023-04-19,7,535.95,3751.650000000001,3751.650000000001,Customer_CUST0837,64,Female,West,2022-06-11,Employee_EMP013,West,2022-01-28
ORD00235,CUST0504,North,Sports,Shoes,EMP001,2023-01-21,8,141.79,1134.32,1134.32,Customer_CUST0504,34,Female,North,2023-08-18,Employee_EMP001,South,2024-02-07
ORD00236,CUST0590,South,Clothing,Jacket,EMP009,2022-01-03,7,516.56,3615.92,3615.92,Customer_CUST0590,46,Female,East,2020-03-12,Employee_EMP009,North,2018-09-19
ORD00237,CUST0296,North,Sports,Tennis Racket,EMP003,2023-05-23,2,452.94,905.88,905.88,Customer_CUST0296,51,Female,West,2020-10-22,Employee_EMP003,West,2023-06-03
ORD00238,CUST0808,North,Electronics,Mobile,EMP092,2022-01-15,9,740.03,6660.27,6660.27,Customer_CUST0808,47,Male,East,2020-06-19,Employee_EMP092,South,2019-10-14
ORD00239,CUST0620,South,Furniture,Sofa,EMP008,2022-01-28,7,328.86,2302.02,2302.02,Customer_CUST0620,33,Female,North,2020-05-24,Employee_EMP008,North,2023-11-16
ORD00240,CUST0386,North,Electronics,Mobile,EMP096,2022-08-19,6,334.22,2005.32,2005.32,Customer_CUST0386,45,Male,West,2023-07-06,Employee_EMP096,South,2024-08-13
ORD00241,CUST0675,South,Furniture,Chair,EMP053,2023-06-21,1,349.5,349.5,349.5,Customer_CUST0675,58,Female,West,2023-04-23,Employee_EMP053,North,2024-09-08
ORD00242,CUST0592,North,Furniture,Bed,EMP097,2022-01-25,4,361.55,1446.2,1446.2,Customer_CUST0592,24,Male,North,2021-07-30,Employee_EMP097,West,2021-09-18
ORD00243,CUST0947,West,Electronics,Headphones,EMP076,2022-08-21,2,96.05,192.1,192.1,Customer_CUST0947,39,Female,East,2020-03-24,Employee_EMP076,East,2020-05-28
ORD00244,CUST0430,West,Clothing,Jacket,EMP097,2022-04-21,6,590.97,3545.82,3545.82,Customer_CUST0430,25,Male,West,2022-10-10,Employee_EMP097,West,2021-09-18
ORD00245,CUST0285,North,Food,Juice,EMP071,2023-01-04,3,384.98,1154.94,1154.94,Customer_CUST0285,46,Female,West,2021-10-22,Employee_EMP071,East,2022-12-06
ORD00246,CUST0153,East,Food,Snacks,EMP042,2023-09-05,6,900.65,5403.9,5403.9,Customer_CUST0153,40,Female,West,2020-07-30,Employee_EMP042,South,2021-07-29
ORD00247,CUST0628,West,Furniture,Cupboard,EMP001,2022-11-16,2,251.91,503.82,503.82,Customer_CUST0628,40,Male,East,2022-03-07,Employee_EMP001,South,2024-02-07
ORD00248,CUST0792,South,Clothing,Pants,EMP054,2022-11-11,6,609.72,3658.32,3658.32,Customer_CUST0792,43,Female,West,2020-01-06,Employee_EMP054,East,2020-02-12
ORD00249,CUST0769,West,Sports,Shoes,EMP007,2022-10-16,5,110.76,553.8000000000001,553.8000000000001,Customer_CUST0769,27,Male,North,2022-09-29,Employee_EMP007,West,2018-05-20
ORD00250,CUST0875,East,Electronics,Mobile,EMP029,2023-12-11,6,253.5,1521.0,1521.0,Customer_CUST0875,46,Female,West,2020-12-18,Employee_EMP029,West,2019-03-14
ORD00251,CUST0247,East,Electronics,Tablet,EMP033,2023-05-31,8,897.8,7182.4,7182.4,Customer_CUST0247,40,Female,North,2022-04-03,Employee_EMP033,East,2023-11-24
ORD00252,CUST0607,East,Electronics,Headphones,EMP096,2022-08-31,8,699.99,5599.92,5599.92,Customer_CUST0607,54,Female,North,2022-07-02,Employee_EMP096,South,2024-08-13
ORD00253,CUST0111,North,Furniture,Cupboard,EMP040,2022-08-11,6,403.88,2423.28,2423.28,Customer_CUST0111,51,Male,South,2021-07-16,Employee_EMP040,East,2020-08-17
ORD00254,CUST0198,West,Food,Rice,EMP062,2022-03-16,4,15.25,61.0,61.0,Customer_CUST0198,38,Male,West,2023-02-14,Employee_EMP062,West,2020-11-03
ORD00255,CUST0235,North,Sports,Tennis Racket,EMP074,2022-04-28,1,495.84,495.84,495.84,Customer_CUST0235,44,Male,South,2020-03-22,Employee_EMP074,East,2022-07-27
ORD00256,CUST0487,South,Furniture,Table,EMP098,2023-07-28,9,721.27,6491.43,6491.43,Customer_CUST0487,36,Female,West,2023-01-07,Employee_EMP098,West,2021-02-27
ORD00257,CUST0859,North,Electronics,Camera,EMP074,2023-12-16,8,481.85,3854.8,3854.8,Customer_CUST0859,62,Female,North,2020-12-30,Employee_EMP074,East,2022-07-27
ORD00258,CUST0375,West,Sports,Bat,EMP086,2022-06-22,5,195.17,975.8499999999999,975.8499999999999,Customer_CUST0375,31,Female,North,2020-01-30,Employee_EMP086,South,2018-11-23
ORD00259,CUST0325,North,Electronics,Camera,EMP067,2022-04-28,4,431.18,1724.72,1724.72,Customer_CUST0325,57,Female,South,2020-08-20,Employee_EMP067,North,2018-12-25
ORD00260,CUST0049,North,Electronics,Headphones,EMP048,2022-08-13,4,249.99,999.96,999.96,Customer_CUST0049,20,Male,North,2024-01-19,Employee_EMP048,West,2023-07-04
ORD00261,CUST0440,East,Sports,Gloves,EMP042,2023-07-13,1,614.51,614.51,614.51,Customer_CUST0440,46,Male,North,2020-09-29,Employee_EMP042,South,2021-07-29
ORD00262,CUST0770,South,Sports,Shoes,EMP072,2022-11-16,6,585.43,3512.58,3512.58,Customer_CUST0770,45,Female,East,2022-08-28,Employee_EMP072,North,2022-04-25
ORD00263,CUST0538,North,Food,Milk,EMP091,2022-05-19,4,327.44,1309.76,1309.76,Customer_CUST0538,38,Female,North,2023-04-25,Employee_EMP091,West,2024-03-31
ORD00264,CUST0358,West,Clothing,Shoes,EMP014,2022-09-16,1,375.54,375.54,375.54,Customer_CUST0358,22,Male,West,2023-02-02,Employee_EMP014,East,2024-04-25
ORD00265,CUST0772,East,Furniture,Cupboard,EMP016,2022-01-10,5,72.74,363.7,363.7,Customer_CUST0772,60,Male,North,2023-06-14,Employee_EMP016,West,2020-10-28
ORD00266,CUST0241,South,Clothing,Dress,EMP065,2022-06-21,2,329.13,658.26,658.26,Customer_CUST0241,32,Female,East,2022-12-24,Employee_EMP065,North,2020-03-04
ORD00267,CUST0546,South,Clothing,Shoes,EMP060,2023-10-04,4,262.09,1048.36,1048.36,Customer_CUST0546,42,Female,West,2021-07-15,Employee_EMP060,East,2018-03-15
ORD00268,CUST0125,South,Food,Snacks,EMP086,2023-09-05,9,762.63,6863.67,6863.67,Customer_CUST0125,52,Male,South,2022-11-15,Employee_EMP086,South,2018-11-23
ORD00269,CUST0782,East,Clothing,Pants,EMP041,2023-07-04,7,796.35,5574.45,5574.45,Customer_CUST0782,25,Male,North,2020-06-26,Employee_EMP041,South,2023-01-14
ORD00270,CUST0959,South,Sports,Bat,EMP069,2022-04-05,1,852.22,852.22,852.22,Customer_CUST0959,33,Female,East,2022-03-19,Employee_EMP069,West,2023-02-01
ORD00271,CUST0841,South,Sports,Football,EMP006,2022-08-24,2,133.05,266.1,266.1,Customer_CUST0841,23,Female,West,2021-03-20,Employee_EMP006,West,2023-04-29
ORD00272,CUST0447,South,Clothing,Dress,EMP050,2023-01-11,9,212.95,1916.55,1916.55,Customer_CUST0447,57,Female,North,2020-03-08,Employee_EMP050,West,2021-09-09
ORD00273,CUST0961,East,Clothing,Dress,EMP090,2023-07-01,1,743.71,743.71,743.71,Customer_CUST0961,61,Female,West,2022-06-30,Employee_EMP090,East,2022-01-05
ORD00274,CUST0475,East,Furniture,Sofa,EMP090,2023-07-26,8,829.66,6637.28,6637.28,Customer_CUST0475,24,Female,West,2020-06-30,Employee_EMP090,East,2022-01-05
ORD00275,CUST0509,West,Furniture,Table,EMP017,2022-08-17,3,172.62,517.86,517.86,Customer_CUST0509,47,Male,North,2021-06-13,Employee_EMP017,West,2018-08-16
ORD00276,CUST0034,East,Furniture,Bed,EMP074,2022-01-05,3,668.55,2005.65,2005.65,Customer_CUST0034,26,Male,South,2023-09-10,Employee_EMP074,East,2022-07-27
ORD00277,CUST0876,West,Clothing,Jacket,EMP039,2023-02-14,4,323.03,1292.12,1292.12,Customer_CUST0876,52,Male,South,2021-05-28,Employee_EMP039,East,2021-03-28
ORD00278,CUST0600,West,Furniture,Sofa,EMP097,2022-02-11,9,686.15,6175.349999999999,6175.349999999999,Customer_CUST0600,23,Male,South,2022-11-24,Employee_EMP097,West,2021-09-18
ORD00279,CUST0735,West,Clothing,Jacket,EMP066,2022-10-22,8,383.17,3065.36,3065.36,Customer_CUST0735,45,Female,North,2021-11-15,Employee_EMP066,South,2023-09-28
ORD00280,CUST0200,North,Clothing,Pants,EMP008,2023-11-22,6,544.38,3266.28,3266.28,Customer_CUST0200,34,Male,West,2022-04-07,Employee_EMP008,North,2023-11-16
ORD00281,CUST0733,West,Food,Snacks,EMP034,2023-07-29,1,239.89,239.89,239.89,Customer_CUST0733,31,Female,East,2020-09-17,Employee_EMP034,North,2019-09-07
ORD00282,CUST0249,South,Furniture,Chair,EMP088,2022-08-13,7,536.54,3755.78,3755.78,Customer_CUST0249,51,Female,South,2022-07-31,Employee_EMP088,West,2022-03-08
ORD00283,CUST0909,North,Clothing,Pants,EMP096,2023-09-08,8,628.0,5024.0,5024.0,Customer_CUST0909,21,Female,South,2023-01-22,Employee_EMP096,South,2024-08-13
ORD00284,CUST0161,North,Food,Snacks,EMP043,2022-07-17,6,339.49,2036.94,2036.94,Customer_CUST0161,49,Male,East,2020-11-24,Employee_EMP043,North,2018-10-05
ORD00285,CUST0726,South,Furniture,Table,EMP012,2022-06-28,8,696.78,5574.24,5574.24,Customer_CUST0726,28,Female,South,2021-01-26,Employee_EMP012,North,2022-03-29
